"","Nyears","startPop","noise","nbreaksin","nbreaksout","startK","startR","changeK","changeR","victory","inSet"
"1",25,3000,5,0,0,2000,2,40,20,1,1
"2",25,3000,5,0,1,2000,2,40,20,0,0
"3",25,3000,5,0,0,2000,2,40,20,1,1
"4",25,3000,5,0,2,2000,2,40,20,0,0
"5",25,3000,5,0,0,2000,2,40,20,1,1
"6",25,3000,5,1,1,2000,2,40,20,1,1
"7",25,3000,5,1,1,2000,2,40,20,1,1
"8",25,3000,5,1,1,2000,2,40,20,1,1
"9",25,3000,5,1,1,2000,2,40,20,1,1
"10",25,3000,5,1,1,2000,2,40,20,1,1
"11",25,3000,5,2,2,2000,2,40,20,1,1
"12",25,3000,5,2,2,2000,2,40,20,1,1
"13",25,3000,5,2,2,2000,2,40,20,1,1
"14",25,3000,5,2,2,2000,2,40,20,1,1
"15",25,3000,5,2,2,2000,2,40,20,1,1
"16",25,3000,5,3,3,2000,2,40,20,1,1
"17",25,3000,5,3,3,2000,2,40,20,1,1
"18",25,3000,5,3,3,2000,2,40,20,1,1
"19",25,3000,5,3,3,2000,2,40,20,1,1
"20",25,3000,5,3,3,2000,2,40,20,1,1
"21",25,3000,5,0,1,2000,2,40,20,0,0
"22",25,3000,5,0,1,2000,2,40,20,0,1
"23",25,3000,5,0,0,2000,2,40,20,1,1
"24",25,3000,5,0,1,2000,2,40,20,0,0
"25",25,3000,5,0,1,2000,2,40,20,0,0
"26",25,3000,5,1,1,2000,2,40,20,1,1
"27",25,3000,5,1,2,2000,2,40,20,2,0
"28",25,3000,5,1,2,2000,2,40,20,2,0
"29",25,3000,5,1,2,2000,2,40,20,2,1
"30",25,3000,5,1,2,2000,2,40,20,2,0
"31",25,3000,5,2,2,2000,2,40,20,1,1
"32",25,3000,5,2,2,2000,2,40,20,1,1
"33",25,3000,5,2,2,2000,2,40,20,1,1
"34",25,3000,5,2,2,2000,2,40,20,1,1
"35",25,3000,5,2,2,2000,2,40,20,1,1
"36",25,3000,5,3,3,2000,2,40,20,4,0
"37",25,3000,5,3,3,2000,2,40,20,1,1
"38",25,3000,5,3,3,2000,2,40,20,1,1
"39",25,3000,5,3,3,2000,2,40,20,1,1
"40",25,3000,5,3,3,2000,2,40,20,1,1
"41",25,3000,5,0,0,2000,2,40,20,1,1
"42",25,3000,5,0,0,2000,2,40,20,1,1
"43",25,3000,5,0,0,2000,2,40,20,1,1
"44",25,3000,5,0,0,2000,2,40,20,1,1
"45",25,3000,5,0,1,2000,2,40,20,0,0
"46",25,3000,5,1,1,2000,2,40,20,1,1
"47",25,3000,5,1,1,2000,2,40,20,1,1
"48",25,3000,5,1,1,2000,2,40,20,1,1
"49",25,3000,5,1,1,2000,2,40,20,1,1
"50",25,3000,5,1,1,2000,2,40,20,1,1
"51",25,3000,5,2,2,2000,2,40,20,1,1
"52",25,3000,5,2,2,2000,2,40,20,1,1
"53",25,3000,5,2,2,2000,2,40,20,4,1
"54",25,3000,5,2,2,2000,2,40,20,4,0
"55",25,3000,5,2,2,2000,2,40,20,1,1
"56",25,3000,5,3,3,2000,2,40,20,1,1
"57",25,3000,5,3,3,2000,2,40,20,1,1
"58",25,3000,5,3,3,2000,2,40,20,1,1
"59",25,3000,5,3,3,2000,2,40,20,1,1
"60",25,3000,5,3,3,2000,2,40,20,1,1
"61",25,3000,5,0,1,2000,2,40,20,0,0
"62",25,3000,5,0,1,2000,2,40,20,0,0
"63",25,3000,5,0,2,2000,2,40,20,0,1
"64",25,3000,5,0,1,2000,2,40,20,0,0
"65",25,3000,5,0,1,2000,2,40,20,0,0
"66",25,3000,5,1,1,2000,2,40,20,1,1
"67",25,3000,5,1,1,2000,2,40,20,1,1
"68",25,3000,5,1,1,2000,2,40,20,1,1
"69",25,3000,5,1,2,2000,2,40,20,2,1
"70",25,3000,5,1,1,2000,2,40,20,1,1
"71",25,3000,5,2,2,2000,2,40,20,1,1
"72",25,3000,5,2,2,2000,2,40,20,1,1
"73",25,3000,5,2,2,2000,2,40,20,1,1
"74",25,3000,5,2,2,2000,2,40,20,1,1
"75",25,3000,5,2,3,2000,2,40,20,2,1
"76",25,3000,5,3,4,2000,2,40,20,2,1
"77",25,3000,5,3,3,2000,2,40,20,4,1
"78",25,3000,5,3,3,2000,2,40,20,1,1
"79",25,3000,5,3,3,2000,2,40,20,4,0
"80",25,3000,5,3,3,2000,2,40,20,1,1
"81",25,3000,5,0,0,2000,2,40,20,1,1
"82",25,3000,5,0,1,2000,2,40,20,0,0
"83",25,3000,5,0,2,2000,2,40,20,0,0
"84",25,3000,5,0,1,2000,2,40,20,0,0
"85",25,3000,5,0,1,2000,2,40,20,0,1
"86",25,3000,5,1,1,2000,2,40,20,1,1
"87",25,3000,5,1,2,2000,2,40,20,2,0
"88",25,3000,5,1,1,2000,2,40,20,1,1
"89",25,3000,5,1,1,2000,2,40,20,1,1
"90",25,3000,5,1,1,2000,2,40,20,1,1
"91",25,3000,5,2,2,2000,2,40,20,1,1
"92",25,3000,5,2,2,2000,2,40,20,1,1
"93",25,3000,5,2,2,2000,2,40,20,1,1
"94",25,3000,5,2,2,2000,2,40,20,1,1
"95",25,3000,5,2,2,2000,2,40,20,1,1
"96",25,3000,5,3,3,2000,2,40,20,1,1
"97",25,3000,5,3,3,2000,2,40,20,1,1
"98",25,3000,5,3,3,2000,2,40,20,1,1
"99",25,3000,5,3,3,2000,2,40,20,1,1
"100",25,3000,5,3,3,2000,2,40,20,1,1
"101",25,3000,5,0,0,2000,2,40,20,1,1
"102",25,3000,5,0,0,2000,2,40,20,1,1
"103",25,3000,5,0,1,2000,2,40,20,0,0
"104",25,3000,5,0,0,2000,2,40,20,1,1
"105",25,3000,5,0,1,2000,2,40,20,0,0
"106",25,3000,5,1,1,2000,2,40,20,1,1
"107",25,3000,5,1,1,2000,2,40,20,1,1
"108",25,3000,5,1,1,2000,2,40,20,1,1
"109",25,3000,5,1,1,2000,2,40,20,1,1
"110",25,3000,5,1,3,2000,2,40,20,2,0
"111",25,3000,5,2,2,2000,2,40,20,1,1
"112",25,3000,5,2,3,2000,2,40,20,2,0
"113",25,3000,5,2,2,2000,2,40,20,1,1
"114",25,3000,5,2,2,2000,2,40,20,1,1
"115",25,3000,5,2,2,2000,2,40,20,1,1
"116",25,3000,5,3,3,2000,2,40,20,1,1
"117",25,3000,5,3,3,2000,2,40,20,1,1
"118",25,3000,5,3,3,2000,2,40,20,1,1
"119",25,3000,5,3,3,2000,2,40,20,1,1
"120",25,3000,5,3,3,2000,2,40,20,1,1
"121",25,3000,5,0,2,2000,2,40,20,0,0
"122",25,3000,5,0,2,2000,2,40,20,0,0
"123",25,3000,5,0,0,2000,2,40,20,1,1
"124",25,3000,5,0,1,2000,2,40,20,0,0
"125",25,3000,5,0,2,2000,2,40,20,0,0
"126",25,3000,5,1,1,2000,2,40,20,1,1
"127",25,3000,5,1,1,2000,2,40,20,1,1
"128",25,3000,5,1,2,2000,2,40,20,2,1
"129",25,3000,5,1,2,2000,2,40,20,2,1
"130",25,3000,5,1,2,2000,2,40,20,2,0
"131",25,3000,5,2,2,2000,2,40,20,1,1
"132",25,3000,5,2,2,2000,2,40,20,1,1
"133",25,3000,5,2,2,2000,2,40,20,1,1
"134",25,3000,5,2,2,2000,2,40,20,1,1
"135",25,3000,5,2,2,2000,2,40,20,1,1
"136",25,3000,5,3,3,2000,2,40,20,1,1
"137",25,3000,5,3,3,2000,2,40,20,1,1
"138",25,3000,5,3,3,2000,2,40,20,1,1
"139",25,3000,5,3,3,2000,2,40,20,1,1
"140",25,3000,5,3,3,2000,2,40,20,1,1
"141",25,3000,5,0,0,2000,2,40,20,1,1
"142",25,3000,5,0,1,2000,2,40,20,0,0
"143",25,3000,5,0,1,2000,2,40,20,0,1
"144",25,3000,5,0,1,2000,2,40,20,0,0
"145",25,3000,5,0,0,2000,2,40,20,1,1
"146",25,3000,5,1,1,2000,2,40,20,1,1
"147",25,3000,5,1,2,2000,2,40,20,2,1
"148",25,3000,5,1,1,2000,2,40,20,1,1
"149",25,3000,5,1,2,2000,2,40,20,2,0
"150",25,3000,5,1,1,2000,2,40,20,1,1
"151",25,3000,5,2,2,2000,2,40,20,1,1
"152",25,3000,5,2,2,2000,2,40,20,1,1
"153",25,3000,5,2,2,2000,2,40,20,1,1
"154",25,3000,5,2,2,2000,2,40,20,1,1
"155",25,3000,5,2,2,2000,2,40,20,1,1
"156",25,3000,5,3,3,2000,2,40,20,1,1
"157",25,3000,5,3,3,2000,2,40,20,4,0
"158",25,3000,5,3,3,2000,2,40,20,1,1
"159",25,3000,5,3,3,2000,2,40,20,1,1
"160",25,3000,5,3,3,2000,2,40,20,1,1
"161",25,3000,5,0,1,2000,2,40,20,0,0
"162",25,3000,5,0,0,2000,2,40,20,1,1
"163",25,3000,5,0,2,2000,2,40,20,0,0
"164",25,3000,5,0,1,2000,2,40,20,0,1
"165",25,3000,5,0,1,2000,2,40,20,0,0
"166",25,3000,5,1,1,2000,2,40,20,1,1
"167",25,3000,5,1,2,2000,2,40,20,2,0
"168",25,3000,5,1,1,2000,2,40,20,1,1
"169",25,3000,5,1,1,2000,2,40,20,1,1
"170",25,3000,5,1,1,2000,2,40,20,1,1
"171",25,3000,5,2,2,2000,2,40,20,1,1
"172",25,3000,5,2,2,2000,2,40,20,1,1
"173",25,3000,5,2,3,2000,2,40,20,2,0
"174",25,3000,5,2,2,2000,2,40,20,1,1
"175",25,3000,5,2,2,2000,2,40,20,1,1
"176",25,3000,5,3,3,2000,2,40,20,4,0
"177",25,3000,5,3,3,2000,2,40,20,1,1
"178",25,3000,5,3,3,2000,2,40,20,1,1
"179",25,3000,5,3,3,2000,2,40,20,1,1
"180",25,3000,5,3,3,2000,2,40,20,4,0
"181",25,3000,5,0,1,2000,2,40,20,0,0
"182",25,3000,5,0,1,2000,2,40,20,0,0
"183",25,3000,5,0,1,2000,2,40,20,0,0
"184",25,3000,5,0,2,2000,2,40,20,0,1
"185",25,3000,5,0,1,2000,2,40,20,0,0
"186",25,3000,5,1,1,2000,2,40,20,1,1
"187",25,3000,5,1,1,2000,2,40,20,1,1
"188",25,3000,5,1,1,2000,2,40,20,1,1
"189",25,3000,5,1,1,2000,2,40,20,1,1
"190",25,3000,5,1,2,2000,2,40,20,2,1
"191",25,3000,5,2,2,2000,2,40,20,1,1
"192",25,3000,5,2,2,2000,2,40,20,1,1
"193",25,3000,5,2,2,2000,2,40,20,1,1
"194",25,3000,5,2,2,2000,2,40,20,1,1
"195",25,3000,5,2,2,2000,2,40,20,1,1
"196",25,3000,5,3,3,2000,2,40,20,1,1
"197",25,3000,5,3,3,2000,2,40,20,1,1
"198",25,3000,5,3,3,2000,2,40,20,1,1
"199",25,3000,5,3,3,2000,2,40,20,1,1
"200",25,3000,5,3,3,2000,2,40,20,1,1
"201",25,3000,1,0,0,2000,2,40,20,1,1
"202",25,3000,1,0,2,2000,2,40,20,0,0
"203",25,3000,1,0,0,2000,2,40,20,1,1
"204",25,3000,1,0,0,2000,2,40,20,1,1
"205",25,3000,1,0,2,2000,2,40,20,0,0
"206",25,3000,1,1,1,2000,2,40,20,1,1
"207",25,3000,1,1,2,2000,2,40,20,2,0
"208",25,3000,1,1,2,2000,2,40,20,2,0
"209",25,3000,1,1,2,2000,2,40,20,2,1
"210",25,3000,1,1,1,2000,2,40,20,1,1
"211",25,3000,1,2,2,2000,2,40,20,1,1
"212",25,3000,1,2,2,2000,2,40,20,1,1
"213",25,3000,1,2,2,2000,2,40,20,1,1
"214",25,3000,1,2,2,2000,2,40,20,1,1
"215",25,3000,1,2,3,2000,2,40,20,2,1
"216",25,3000,1,3,3,2000,2,40,20,1,1
"217",25,3000,1,3,3,2000,2,40,20,1,1
"218",25,3000,1,3,3,2000,2,40,20,1,1
"219",25,3000,1,3,3,2000,2,40,20,1,1
"220",25,3000,1,3,3,2000,2,40,20,1,1
"221",25,3000,1,0,0,2000,2,40,20,1,1
"222",25,3000,1,0,2,2000,2,40,20,0,0
"223",25,3000,1,0,0,2000,2,40,20,1,1
"224",25,3000,1,0,0,2000,2,40,20,1,1
"225",25,3000,1,0,0,2000,2,40,20,1,1
"226",25,3000,1,1,1,2000,2,40,20,1,1
"227",25,3000,1,1,1,2000,2,40,20,1,1
"228",25,3000,1,1,1,2000,2,40,20,1,1
"229",25,3000,1,1,1,2000,2,40,20,1,1
"230",25,3000,1,1,1,2000,2,40,20,1,1
"231",25,3000,1,2,3,2000,2,40,20,2,0
"232",25,3000,1,2,2,2000,2,40,20,1,1
"233",25,3000,1,2,2,2000,2,40,20,1,1
"234",25,3000,1,2,2,2000,2,40,20,1,1
"235",25,3000,1,2,2,2000,2,40,20,1,1
"236",25,3000,1,3,3,2000,2,40,20,1,1
"237",25,3000,1,3,3,2000,2,40,20,1,1
"238",25,3000,1,3,3,2000,2,40,20,1,1
"239",25,3000,1,3,3,2000,2,40,20,1,1
"240",25,3000,1,3,3,2000,2,40,20,1,1
"241",25,3000,1,0,0,2000,2,40,20,1,1
"242",25,3000,1,0,0,2000,2,40,20,1,1
"243",25,3000,1,0,0,2000,2,40,20,1,1
"244",25,3000,1,0,0,2000,2,40,20,1,1
"245",25,3000,1,0,1,2000,2,40,20,0,0
"246",25,3000,1,1,1,2000,2,40,20,1,1
"247",25,3000,1,1,1,2000,2,40,20,1,1
"248",25,3000,1,1,2,2000,2,40,20,2,1
"249",25,3000,1,1,1,2000,2,40,20,1,1
"250",25,3000,1,1,2,2000,2,40,20,2,0
"251",25,3000,1,2,2,2000,2,40,20,1,1
"252",25,3000,1,2,2,2000,2,40,20,1,1
"253",25,3000,1,2,2,2000,2,40,20,1,1
"254",25,3000,1,2,2,2000,2,40,20,1,1
"255",25,3000,1,2,2,2000,2,40,20,1,1
"256",25,3000,1,3,3,2000,2,40,20,1,1
"257",25,3000,1,3,3,2000,2,40,20,1,1
"258",25,3000,1,3,3,2000,2,40,20,1,1
"259",25,3000,1,3,3,2000,2,40,20,1,1
"260",25,3000,1,3,3,2000,2,40,20,1,1
"261",25,3000,1,0,0,2000,2,40,20,1,1
"262",25,3000,1,0,2,2000,2,40,20,0,0
"263",25,3000,1,0,0,2000,2,40,20,1,1
"264",25,3000,1,0,0,2000,2,40,20,1,1
"265",25,3000,1,0,0,2000,2,40,20,1,1
"266",25,3000,1,1,1,2000,2,40,20,1,1
"267",25,3000,1,1,1,2000,2,40,20,1,1
"268",25,3000,1,1,2,2000,2,40,20,2,1
"269",25,3000,1,1,1,2000,2,40,20,1,1
"270",25,3000,1,1,2,2000,2,40,20,2,0
"271",25,3000,1,2,2,2000,2,40,20,1,1
"272",25,3000,1,2,2,2000,2,40,20,1,1
"273",25,3000,1,2,2,2000,2,40,20,1,1
"274",25,3000,1,2,2,2000,2,40,20,1,1
"275",25,3000,1,2,2,2000,2,40,20,1,1
"276",25,3000,1,3,4,2000,2,40,20,2,0
"277",25,3000,1,3,4,2000,2,40,20,2,0
"278",25,3000,1,3,3,2000,2,40,20,1,1
"279",25,3000,1,3,3,2000,2,40,20,1,1
"280",25,3000,1,3,3,2000,2,40,20,1,1
"281",25,3000,1,0,0,2000,2,40,20,1,1
"282",25,3000,1,0,0,2000,2,40,20,1,1
"283",25,3000,1,0,2,2000,2,40,20,0,0
"284",25,3000,1,0,1,2000,2,40,20,0,0
"285",25,3000,1,0,2,2000,2,40,20,0,1
"286",25,3000,1,1,1,2000,2,40,20,1,1
"287",25,3000,1,1,2,2000,2,40,20,2,0
"288",25,3000,1,1,1,2000,2,40,20,1,1
"289",25,3000,1,1,1,2000,2,40,20,1,1
"290",25,3000,1,1,2,2000,2,40,20,2,0
"291",25,3000,1,2,2,2000,2,40,20,1,1
"292",25,3000,1,2,2,2000,2,40,20,1,1
"293",25,3000,1,2,2,2000,2,40,20,1,1
"294",25,3000,1,2,2,2000,2,40,20,1,1
"295",25,3000,1,2,2,2000,2,40,20,1,1
"296",25,3000,1,3,3,2000,2,40,20,1,1
"297",25,3000,1,3,3,2000,2,40,20,1,1
"298",25,3000,1,3,3,2000,2,40,20,1,1
"299",25,3000,1,3,3,2000,2,40,20,1,1
"300",25,3000,1,3,3,2000,2,40,20,1,1
"301",25,3000,1,0,0,2000,2,40,20,1,1
"302",25,3000,1,0,2,2000,2,40,20,0,0
"303",25,3000,1,0,1,2000,2,40,20,0,0
"304",25,3000,1,0,1,2000,2,40,20,0,0
"305",25,3000,1,0,1,2000,2,40,20,0,1
"306",25,3000,1,1,1,2000,2,40,20,1,1
"307",25,3000,1,1,2,2000,2,40,20,2,1
"308",25,3000,1,1,1,2000,2,40,20,1,1
"309",25,3000,1,1,1,2000,2,40,20,1,1
"310",25,3000,1,1,1,2000,2,40,20,1,1
"311",25,3000,1,2,2,2000,2,40,20,1,1
"312",25,3000,1,2,2,2000,2,40,20,1,1
"313",25,3000,1,2,2,2000,2,40,20,1,1
"314",25,3000,1,2,3,2000,2,40,20,2,0
"315",25,3000,1,2,3,2000,2,40,20,2,0
"316",25,3000,1,3,3,2000,2,40,20,1,1
"317",25,3000,1,3,3,2000,2,40,20,1,1
"318",25,3000,1,3,3,2000,2,40,20,1,1
"319",25,3000,1,3,3,2000,2,40,20,1,1
"320",25,3000,1,3,3,2000,2,40,20,1,1
"321",25,3000,1,0,2,2000,2,40,20,0,0
"322",25,3000,1,0,2,2000,2,40,20,0,0
"323",25,3000,1,0,1,2000,2,40,20,0,1
"324",25,3000,1,0,1,2000,2,40,20,0,1
"325",25,3000,1,0,2,2000,2,40,20,0,0
"326",25,3000,1,1,2,2000,2,40,20,2,0
"327",25,3000,1,1,1,2000,2,40,20,1,1
"328",25,3000,1,1,1,2000,2,40,20,1,1
"329",25,3000,1,1,2,2000,2,40,20,2,1
"330",25,3000,1,1,1,2000,2,40,20,1,1
"331",25,3000,1,2,2,2000,2,40,20,1,1
"332",25,3000,1,2,2,2000,2,40,20,1,1
"333",25,3000,1,2,3,2000,2,40,20,2,1
"334",25,3000,1,2,2,2000,2,40,20,1,1
"335",25,3000,1,2,2,2000,2,40,20,1,1
"336",25,3000,1,3,3,2000,2,40,20,1,1
"337",25,3000,1,3,3,2000,2,40,20,1,1
"338",25,3000,1,3,3,2000,2,40,20,1,1
"339",25,3000,1,3,3,2000,2,40,20,1,1
"340",25,3000,1,3,3,2000,2,40,20,1,1
"341",25,3000,1,0,0,2000,2,40,20,1,1
"342",25,3000,1,0,0,2000,2,40,20,1,1
"343",25,3000,1,0,0,2000,2,40,20,1,1
"344",25,3000,1,0,0,2000,2,40,20,1,1
"345",25,3000,1,0,1,2000,2,40,20,0,1
"346",25,3000,1,1,1,2000,2,40,20,1,1
"347",25,3000,1,1,2,2000,2,40,20,2,0
"348",25,3000,1,1,2,2000,2,40,20,2,0
"349",25,3000,1,1,1,2000,2,40,20,1,1
"350",25,3000,1,1,1,2000,2,40,20,1,1
"351",25,3000,1,2,2,2000,2,40,20,1,1
"352",25,3000,1,2,2,2000,2,40,20,1,1
"353",25,3000,1,2,2,2000,2,40,20,1,1
"354",25,3000,1,2,2,2000,2,40,20,1,1
"355",25,3000,1,2,2,2000,2,40,20,1,1
"356",25,3000,1,3,3,2000,2,40,20,1,1
"357",25,3000,1,3,3,2000,2,40,20,1,1
"358",25,3000,1,3,3,2000,2,40,20,1,1
"359",25,3000,1,3,3,2000,2,40,20,1,1
"360",25,3000,1,3,3,2000,2,40,20,1,1
"361",25,3000,1,0,2,2000,2,40,20,0,0
"362",25,3000,1,0,0,2000,2,40,20,1,1
"363",25,3000,1,0,2,2000,2,40,20,0,1
"364",25,3000,1,0,2,2000,2,40,20,0,0
"365",25,3000,1,0,1,2000,2,40,20,0,0
"366",25,3000,1,1,1,2000,2,40,20,1,1
"367",25,3000,1,1,2,2000,2,40,20,2,0
"368",25,3000,1,1,1,2000,2,40,20,1,1
"369",25,3000,1,1,1,2000,2,40,20,1,1
"370",25,3000,1,1,1,2000,2,40,20,1,1
"371",25,3000,1,2,2,2000,2,40,20,1,1
"372",25,3000,1,2,2,2000,2,40,20,1,1
"373",25,3000,1,2,2,2000,2,40,20,1,1
"374",25,3000,1,2,2,2000,2,40,20,1,1
"375",25,3000,1,2,2,2000,2,40,20,1,1
"376",25,3000,1,3,3,2000,2,40,20,1,1
"377",25,3000,1,3,3,2000,2,40,20,1,1
"378",25,3000,1,3,3,2000,2,40,20,1,1
"379",25,3000,1,3,3,2000,2,40,20,1,1
"380",25,3000,1,3,3,2000,2,40,20,1,1
"381",25,3000,1,0,1,2000,2,40,20,0,1
"382",25,3000,1,0,1,2000,2,40,20,0,0
"383",25,3000,1,0,1,2000,2,40,20,0,0
"384",25,3000,1,0,1,2000,2,40,20,0,0
"385",25,3000,1,0,0,2000,2,40,20,1,1
"386",25,3000,1,1,1,2000,2,40,20,1,1
"387",25,3000,1,1,1,2000,2,40,20,1,1
"388",25,3000,1,1,1,2000,2,40,20,1,1
"389",25,3000,1,1,2,2000,2,40,20,2,0
"390",25,3000,1,1,1,2000,2,40,20,1,1
"391",25,3000,1,2,2,2000,2,40,20,1,1
"392",25,3000,1,2,2,2000,2,40,20,1,1
"393",25,3000,1,2,2,2000,2,40,20,1,1
"394",25,3000,1,2,3,2000,2,40,20,2,0
"395",25,3000,1,2,2,2000,2,40,20,1,1
"396",25,3000,1,3,3,2000,2,40,20,1,1
"397",25,3000,1,3,3,2000,2,40,20,1,1
"398",25,3000,1,3,3,2000,2,40,20,1,1
"399",25,3000,1,3,3,2000,2,40,20,1,1
"400",25,3000,1,3,3,2000,2,40,20,1,1
"401",25,3000,10,0,0,2000,2,40,20,1,1
"402",25,3000,10,0,0,2000,2,40,20,1,1
"403",25,3000,10,0,0,2000,2,40,20,1,1
"404",25,3000,10,0,0,2000,2,40,20,1,1
"405",25,3000,10,0,1,2000,2,40,20,0,0
"406",25,3000,10,1,2,2000,2,40,20,2,1
"407",25,3000,10,1,1,2000,2,40,20,1,1
"408",25,3000,10,1,2,2000,2,40,20,2,1
"409",25,3000,10,1,1,2000,2,40,20,1,1
"410",25,3000,10,1,1,2000,2,40,20,1,1
"411",25,3000,10,2,2,2000,2,40,20,1,1
"412",25,3000,10,2,2,2000,2,40,20,1,1
"413",25,3000,10,2,3,2000,2,40,20,2,0
"414",25,3000,10,2,2,2000,2,40,20,1,1
"415",25,3000,10,2,2,2000,2,40,20,1,1
"416",25,3000,10,3,4,2000,2,40,20,2,0
"417",25,3000,10,3,3,2000,2,40,20,1,1
"418",25,3000,10,3,3,2000,2,40,20,4,0
"419",25,3000,10,3,3,2000,2,40,20,1,1
"420",25,3000,10,3,3,2000,2,40,20,1,1
"421",25,3000,10,0,0,2000,2,40,20,1,1
"422",25,3000,10,0,2,2000,2,40,20,0,0
"423",25,3000,10,0,0,2000,2,40,20,1,1
"424",25,3000,10,0,1,2000,2,40,20,0,0
"425",25,3000,10,0,2,2000,2,40,20,0,0
"426",25,3000,10,1,2,2000,2,40,20,2,0
"427",25,3000,10,1,1,2000,2,40,20,1,1
"428",25,3000,10,1,1,2000,2,40,20,1,1
"429",25,3000,10,1,1,2000,2,40,20,1,1
"430",25,3000,10,1,2,2000,2,40,20,2,0
"431",25,3000,10,2,2,2000,2,40,20,1,1
"432",25,3000,10,2,2,2000,2,40,20,1,1
"433",25,3000,10,2,2,2000,2,40,20,1,1
"434",25,3000,10,2,2,2000,2,40,20,1,1
"435",25,3000,10,2,2,2000,2,40,20,4,0
"436",25,3000,10,3,3,2000,2,40,20,1,1
"437",25,3000,10,3,3,2000,2,40,20,4,0
"438",25,3000,10,3,3,2000,2,40,20,4,1
"439",25,3000,10,3,3,2000,2,40,20,1,1
"440",25,3000,10,3,2,2000,2,40,20,3,0
"441",25,3000,10,0,2,2000,2,40,20,0,1
"442",25,3000,10,0,0,2000,2,40,20,1,1
"443",25,3000,10,0,0,2000,2,40,20,1,1
"444",25,3000,10,0,0,2000,2,40,20,1,1
"445",25,3000,10,0,0,2000,2,40,20,1,1
"446",25,3000,10,1,1,2000,2,40,20,1,1
"447",25,3000,10,1,1,2000,2,40,20,1,1
"448",25,3000,10,1,2,2000,2,40,20,2,1
"449",25,3000,10,1,2,2000,2,40,20,2,0
"450",25,3000,10,1,2,2000,2,40,20,2,0
"451",25,3000,10,2,2,2000,2,40,20,4,0
"452",25,3000,10,2,2,2000,2,40,20,1,1
"453",25,3000,10,2,3,2000,2,40,20,2,0
"454",25,3000,10,2,2,2000,2,40,20,1,1
"455",25,3000,10,2,2,2000,2,40,20,1,1
"456",25,3000,10,3,3,2000,2,40,20,1,1
"457",25,3000,10,3,2,2000,2,40,20,1,1
"458",25,3000,10,3,3,2000,2,40,20,4,1
"459",25,3000,10,3,3,2000,2,40,20,1,1
"460",25,3000,10,3,3,2000,2,40,20,1,1
"461",25,3000,10,0,0,2000,2,40,20,1,1
"462",25,3000,10,0,0,2000,2,40,20,1,1
"463",25,3000,10,0,0,2000,2,40,20,1,1
"464",25,3000,10,0,0,2000,2,40,20,1,1
"465",25,3000,10,0,2,2000,2,40,20,0,0
"466",25,3000,10,1,1,2000,2,40,20,1,1
"467",25,3000,10,1,2,2000,2,40,20,2,0
"468",25,3000,10,1,1,2000,2,40,20,1,1
"469",25,3000,10,1,2,2000,2,40,20,2,1
"470",25,3000,10,1,1,2000,2,40,20,1,1
"471",25,3000,10,2,2,2000,2,40,20,4,0
"472",25,3000,10,2,2,2000,2,40,20,4,0
"473",25,3000,10,2,2,2000,2,40,20,1,1
"474",25,3000,10,2,3,2000,2,40,20,2,0
"475",25,3000,10,2,2,2000,2,40,20,1,1
"476",25,3000,10,3,3,2000,2,40,20,1,1
