"","Nyears","startPop","noise","nbreaksin","nbreaksout","startK","startR","changeK","changeR","victory","inSet"
"1",25,3000,5,0,1,2000,2,40,20,0,0
"2",25,3000,5,0,1,2000,2,40,20,0,1
"3",25,3000,5,0,0,2000,2,40,20,1,1
"4",25,3000,5,0,2,2000,2,40,20,0,0
"5",25,3000,5,0,2,2000,2,40,20,0,1
"6",25,3000,5,0,1,2000,2,40,20,0,1
"7",25,3000,5,0,1,2000,2,40,20,0,0
"8",25,3000,5,0,2,2000,2,40,20,0,1
"9",25,3000,5,0,1,2000,2,40,20,0,0
"10",25,3000,5,0,0,2000,2,40,20,1,1
"11",25,3000,5,1,2,2000,2,40,20,2,0
"12",25,3000,5,1,1,2000,2,40,20,1,1
"13",25,3000,5,1,2,2000,2,40,20,2,0
"14",25,3000,5,1,1,2000,2,40,20,1,1
"15",25,3000,5,1,2,2000,2,40,20,2,0
"16",25,3000,5,1,1,2000,2,40,20,1,1
"17",25,3000,5,1,1,2000,2,40,20,1,1
"18",25,3000,5,1,2,2000,2,40,20,2,0
"19",25,3000,5,1,1,2000,2,40,20,1,1
"20",25,3000,5,1,1,2000,2,40,20,1,1
"21",25,3000,5,2,2,2000,2,40,20,1,1
"22",25,3000,5,2,2,2000,2,40,20,1,1
"23",25,3000,5,2,2,2000,2,40,20,1,1
"24",25,3000,5,2,2,2000,2,40,20,1,1
"25",25,3000,5,2,2,2000,2,40,20,1,1
"26",25,3000,5,2,3,2000,2,40,20,2,1
"27",25,3000,5,2,2,2000,2,40,20,1,1
"28",25,3000,5,2,2,2000,2,40,20,1,1
"29",25,3000,5,2,2,2000,2,40,20,1,1
"30",25,3000,5,2,2,2000,2,40,20,4,1
"31",25,3000,5,3,3,2000,2,40,20,1,1
"32",25,3000,5,3,3,2000,2,40,20,1,1
"33",25,3000,5,3,3,2000,2,40,20,1,1
"34",25,3000,5,3,3,2000,2,40,20,1,1
"35",25,3000,5,3,3,2000,2,40,20,1,1
"36",25,3000,5,3,3,2000,2,40,20,1,1
"37",25,3000,5,3,3,2000,2,40,20,4,0
"38",25,3000,5,3,3,2000,2,40,20,4,0
"39",25,3000,5,3,3,2000,2,40,20,4,0
"40",25,3000,5,3,3,2000,2,40,20,1,1
"41",25,3000,5,0,0,2000,2,40,20,1,1
"42",25,3000,5,0,0,2000,2,40,20,1,1
"43",25,3000,5,0,0,2000,2,40,20,1,1
"44",25,3000,5,0,1,2000,2,40,20,0,0
"45",25,3000,5,0,2,2000,2,40,20,0,0
"46",25,3000,5,0,0,2000,2,40,20,1,1
"47",25,3000,5,0,2,2000,2,40,20,0,1
"48",25,3000,5,0,1,2000,2,40,20,0,0
"49",25,3000,5,0,0,2000,2,40,20,1,1
"50",25,3000,5,0,1,2000,2,40,20,0,0
"51",25,3000,5,1,2,2000,2,40,20,2,0
"52",25,3000,5,1,1,2000,2,40,20,1,1
"53",25,3000,5,1,2,2000,2,40,20,2,0
"54",25,3000,5,1,2,2000,2,40,20,2,1
"55",25,3000,5,1,3,2000,2,40,20,2,1
"56",25,3000,5,1,2,2000,2,40,20,2,0
"57",25,3000,5,1,1,2000,2,40,20,0,0
"58",25,3000,5,1,1,2000,2,40,20,1,1
"59",25,3000,5,1,1,2000,2,40,20,1,1
"60",25,3000,5,1,2,2000,2,40,20,2,1
"61",25,3000,5,2,2,2000,2,40,20,4,0
"62",25,3000,5,2,2,2000,2,40,20,1,1
"63",25,3000,5,2,2,2000,2,40,20,1,1
"64",25,3000,5,2,3,2000,2,40,20,2,1
"65",25,3000,5,2,2,2000,2,40,20,1,1
"66",25,3000,5,2,2,2000,2,40,20,1,1
"67",25,3000,5,2,2,2000,2,40,20,1,1
"68",25,3000,5,2,2,2000,2,40,20,1,1
"69",25,3000,5,2,2,2000,2,40,20,1,1
"70",25,3000,5,2,2,2000,2,40,20,1,1
"71",25,3000,5,3,3,2000,2,40,20,1,1
"72",25,3000,5,3,3,2000,2,40,20,1,1
"73",25,3000,5,3,3,2000,2,40,20,1,1
"74",25,3000,5,3,3,2000,2,40,20,1,1
"75",25,3000,5,3,3,2000,2,40,20,1,1
"76",25,3000,5,3,3,2000,2,40,20,1,1
"77",25,3000,5,3,3,2000,2,40,20,1,1
"78",25,3000,5,3,3,2000,2,40,20,1,1
"79",25,3000,5,3,3,2000,2,40,20,1,1
"80",25,3000,5,3,3,2000,2,40,20,4,0
"81",25,3000,5,0,1,2000,2,40,20,0,0
"82",25,3000,5,0,0,2000,2,40,20,1,1
"83",25,3000,5,0,1,2000,2,40,20,0,1
"84",25,3000,5,0,1,2000,2,40,20,0,0
"85",25,3000,5,0,2,2000,2,40,20,0,0
"86",25,3000,5,0,0,2000,2,40,20,1,1
"87",25,3000,5,0,0,2000,2,40,20,1,1
"88",25,3000,5,0,0,2000,2,40,20,1,1
"89",25,3000,5,0,2,2000,2,40,20,0,0
"90",25,3000,5,0,2,2000,2,40,20,0,0
"91",25,3000,5,1,1,2000,2,40,20,1,1
"92",25,3000,5,1,1,2000,2,40,20,1,1
"93",25,3000,5,1,2,2000,2,40,20,2,1
"94",25,3000,5,1,1,2000,2,40,20,1,1
"95",25,3000,5,1,2,2000,2,40,20,2,1
"96",25,3000,5,1,2,2000,2,40,20,2,0
"97",25,3000,5,1,2,2000,2,40,20,2,0
"98",25,3000,5,1,2,2000,2,40,20,2,0
"99",25,3000,5,1,2,2000,2,40,20,2,0
"100",25,3000,5,1,1,2000,2,40,20,1,1
"101",25,3000,5,2,3,2000,2,40,20,2,0
"102",25,3000,5,2,2,2000,2,40,20,1,1
"103",25,3000,5,2,2,2000,2,40,20,1,1
"104",25,3000,5,2,2,2000,2,40,20,1,1
"105",25,3000,5,2,3,2000,2,40,20,2,0
"106",25,3000,5,2,2,2000,2,40,20,1,1
"107",25,3000,5,2,2,2000,2,40,20,1,1
"108",25,3000,5,2,2,2000,2,40,20,4,0
"109",25,3000,5,2,2,2000,2,40,20,1,1
"110",25,3000,5,2,2,2000,2,40,20,1,1
"111",25,3000,5,3,3,2000,2,40,20,1,1
"112",25,3000,5,3,3,2000,2,40,20,1,1
"113",25,3000,5,3,3,2000,2,40,20,1,1
"114",25,3000,5,3,3,2000,2,40,20,4,1
"115",25,3000,5,3,3,2000,2,40,20,1,1
"116",25,3000,5,3,3,2000,2,40,20,1,1
"117",25,3000,5,3,3,2000,2,40,20,1,1
"118",25,3000,5,3,3,2000,2,40,20,1,1
"119",25,3000,5,3,3,2000,2,40,20,1,1
"120",25,3000,5,3,3,2000,2,40,20,1,1
"121",25,3000,5,0,0,2000,2,40,20,1,1
"122",25,3000,5,0,0,2000,2,40,20,1,1
"123",25,3000,5,0,1,2000,2,40,20,0,1
"124",25,3000,5,0,0,2000,2,40,20,1,1
"125",25,3000,5,0,0,2000,2,40,20,1,1
"126",25,3000,5,0,2,2000,2,40,20,0,1
"127",25,3000,5,0,2,2000,2,40,20,0,0
"128",25,3000,5,0,1,2000,2,40,20,0,0
"129",25,3000,5,0,2,2000,2,40,20,0,0
"130",25,3000,5,0,2,2000,2,40,20,0,1
"131",25,3000,5,1,1,2000,2,40,20,1,1
"132",25,3000,5,1,2,2000,2,40,20,2,1
"133",25,3000,5,1,1,2000,2,40,20,1,1
"134",25,3000,5,1,1,2000,2,40,20,1,1
"135",25,3000,5,1,1,2000,2,40,20,1,1
"136",25,3000,5,1,1,2000,2,40,20,1,1
"137",25,3000,5,1,2,2000,2,40,20,2,1
"138",25,3000,5,1,2,2000,2,40,20,2,0
"139",25,3000,5,1,1,2000,2,40,20,1,1
"140",25,3000,5,1,1,2000,2,40,20,1,1
"141",25,3000,5,2,2,2000,2,40,20,4,0
"142",25,3000,5,2,2,2000,2,40,20,1,1
"143",25,3000,5,2,2,2000,2,40,20,1,1
"144",25,3000,5,2,3,2000,2,40,20,2,0
"145",25,3000,5,2,3,2000,2,40,20,2,0
"146",25,3000,5,2,2,2000,2,40,20,1,1
"147",25,3000,5,2,2,2000,2,40,20,1,1
"148",25,3000,5,2,2,2000,2,40,20,1,1
"149",25,3000,5,2,2,2000,2,40,20,1,1
"150",25,3000,5,2,2,2000,2,40,20,4,0
"151",25,3000,5,3,3,2000,2,40,20,1,1
"152",25,3000,5,3,3,2000,2,40,20,1,1
"153",25,3000,5,3,3,2000,2,40,20,1,1
"154",25,3000,5,3,3,2000,2,40,20,1,1
"155",25,3000,5,3,3,2000,2,40,20,1,1
"156",25,3000,5,3,3,2000,2,40,20,1,1
"157",25,3000,5,3,3,2000,2,40,20,1,1
"158",25,3000,5,3,3,2000,2,40,20,4,1
"159",25,3000,5,3,3,2000,2,40,20,1,1
"160",25,3000,5,3,3,2000,2,40,20,4,0
"161",25,3000,5,0,1,2000,2,40,20,0,0
"162",25,3000,5,0,0,2000,2,40,20,1,1
"163",25,3000,5,0,2,2000,2,40,20,0,1
"164",25,3000,5,0,0,2000,2,40,20,1,1
"165",25,3000,5,0,1,2000,2,40,20,0,1
"166",25,3000,5,0,1,2000,2,40,20,0,0
"167",25,3000,5,0,1,2000,2,40,20,0,0
"168",25,3000,5,0,0,2000,2,40,20,1,1
"169",25,3000,5,0,2,2000,2,40,20,0,0
"170",25,3000,5,0,0,2000,2,40,20,1,1
"171",25,3000,5,1,1,2000,2,40,20,1,1
"172",25,3000,5,1,1,2000,2,40,20,1,1
"173",25,3000,5,1,2,2000,2,40,20,2,0
"174",25,3000,5,1,1,2000,2,40,20,1,1
"175",25,3000,5,1,1,2000,2,40,20,1,1
"176",25,3000,5,1,2,2000,2,40,20,2,0
"177",25,3000,5,1,1,2000,2,40,20,1,1
"178",25,3000,5,1,2,2000,2,40,20,2,0
"179",25,3000,5,1,1,2000,2,40,20,1,1
"180",25,3000,5,1,1,2000,2,40,20,1,1
"181",25,3000,5,2,3,2000,2,40,20,2,0
"182",25,3000,5,2,2,2000,2,40,20,1,1
"183",25,3000,5,2,2,2000,2,40,20,1,1
"184",25,3000,5,2,3,2000,2,40,20,2,0
"185",25,3000,5,2,2,2000,2,40,20,4,0
"186",25,3000,5,2,2,2000,2,40,20,1,1
"187",25,3000,5,2,2,2000,2,40,20,1,1
"188",25,3000,5,2,2,2000,2,40,20,1,1
"189",25,3000,5,2,2,2000,2,40,20,1,1
"190",25,3000,5,2,2,2000,2,40,20,1,1
"191",25,3000,5,3,3,2000,2,40,20,1,1
"192",25,3000,5,3,3,2000,2,40,20,1,1
"193",25,3000,5,3,3,2000,2,40,20,1,1
"194",25,3000,5,3,3,2000,2,40,20,4,0
"195",25,3000,5,3,2,2000,2,40,20,1,1
"196",25,3000,5,3,3,2000,2,40,20,1,1
"197",25,3000,5,3,3,2000,2,40,20,1,1
"198",25,3000,5,3,3,2000,2,40,20,1,1
"199",25,3000,5,3,3,2000,2,40,20,1,1
"200",25,3000,5,3,3,2000,2,40,20,1,1
"201",25,3000,5,0,0,2000,2,40,20,1,1
"202",25,3000,5,0,0,2000,2,40,20,1,1
"203",25,3000,5,0,1,2000,2,40,20,0,0
"204",25,3000,5,0,0,2000,2,40,20,1,1
"205",25,3000,5,0,1,2000,2,40,20,0,0
"206",25,3000,5,0,0,2000,2,40,20,1,1
"207",25,3000,5,0,0,2000,2,40,20,1,1
"208",25,3000,5,0,1,2000,2,40,20,0,1
"209",25,3000,5,0,0,2000,2,40,20,1,1
"210",25,3000,5,0,1,2000,2,40,20,0,0
"211",25,3000,5,1,1,2000,2,40,20,1,1
"212",25,3000,5,1,2,2000,2,40,20,2,0
"213",25,3000,5,1,1,2000,2,40,20,1,1
"214",25,3000,5,1,2,2000,2,40,20,2,0
"215",25,3000,5,1,2,2000,2,40,20,2,0
"216",25,3000,5,1,2,2000,2,40,20,2,1
"217",25,3000,5,1,1,2000,2,40,20,1,1
"218",25,3000,5,1,1,2000,2,40,20,1,1
"219",25,3000,5,1,2,2000,2,40,20,2,1
"220",25,3000,5,1,1,2000,2,40,20,1,1
"221",25,3000,5,2,2,2000,2,40,20,1,1
"222",25,3000,5,2,2,2000,2,40,20,1,1
"223",25,3000,5,2,2,2000,2,40,20,1,1
"224",25,3000,5,2,2,2000,2,40,20,1,1
"225",25,3000,5,2,2,2000,2,40,20,1,1
"226",25,3000,5,2,2,2000,2,40,20,1,1
"227",25,3000,5,2,3,2000,2,40,20,2,0
"228",25,3000,5,2,3,2000,2,40,20,2,0
"229",25,3000,5,2,2,2000,2,40,20,1,1
"230",25,3000,5,2,2,2000,2,40,20,1,1
"231",25,3000,5,3,3,2000,2,40,20,1,1
"232",25,3000,5,3,3,2000,2,40,20,1,1
"233",25,3000,5,3,2,2000,2,40,20,1,1
"234",25,3000,5,3,3,2000,2,40,20,1,1
"235",25,3000,5,3,3,2000,2,40,20,1,1
"236",25,3000,5,3,3,2000,2,40,20,1,1
"237",25,3000,5,3,3,2000,2,40,20,1,1
"238",25,3000,5,3,3,2000,2,40,20,1,1
"239",25,3000,5,3,3,2000,2,40,20,1,1
"240",25,3000,5,3,3,2000,2,40,20,1,1
"241",25,3000,5,0,2,2000,2,40,20,0,1
"242",25,3000,5,0,0,2000,2,40,20,1,1
"243",25,3000,5,0,1,2000,2,40,20,0,0
"244",25,3000,5,0,1,2000,2,40,20,0,0
"245",25,3000,5,0,0,2000,2,40,20,1,1
"246",25,3000,5,0,1,2000,2,40,20,0,0
"247",25,3000,5,0,0,2000,2,40,20,1,1
"248",25,3000,5,0,2,2000,2,40,20,0,0
"249",25,3000,5,0,0,2000,2,40,20,1,1
"250",25,3000,5,0,1,2000,2,40,20,0,1
"251",25,3000,5,1,1,2000,2,40,20,1,1
"252",25,3000,5,1,1,2000,2,40,20,1,1
"253",25,3000,5,1,1,2000,2,40,20,1,1
"254",25,3000,5,1,2,2000,2,40,20,2,0
"255",25,3000,5,1,2,2000,2,40,20,2,1
"256",25,3000,5,1,1,2000,2,40,20,1,1
"257",25,3000,5,1,1,2000,2,40,20,1,1
"258",25,3000,5,1,2,2000,2,40,20,2,0
"259",25,3000,5,1,2,2000,2,40,20,2,0
"260",25,3000,5,1,2,2000,2,40,20,2,0
