"","Nyears","startPop","noise","nbreaksin","nbreaksout","startK","startR","changeK","changeR","victory","inSet"
"1",30,3000,5,0,5,2000,2,75,25,0,0
"2",30,3000,5,0,2,2000,2,75,25,0,0
"3",30,3000,5,0,1,2000,2,75,25,0,0
"4",30,3000,5,0,5,2000,2,75,25,0,0
"5",30,3000,5,0,3,2000,2,75,25,0,0
"6",30,3000,5,1,3,2000,2,75,25,2,0
"7",30,3000,5,1,3,2000,2,75,25,2,0
"8",30,3000,5,1,3,2000,2,75,25,2,0
"9",30,3000,5,1,3,2000,2,75,25,2,0
"10",30,3000,5,1,5,2000,2,75,25,2,0
"11",30,3000,5,2,4,2000,2,75,25,2,0
"12",30,3000,5,2,4,2000,2,75,25,2,0
"13",30,3000,5,2,5,2000,2,75,25,2,0
"14",30,3000,5,2,4,2000,2,75,25,2,0
"15",30,3000,5,2,2,2000,2,75,25,1,1
"16",30,3000,5,3,5,2000,2,75,25,2,0
"17",30,3000,5,3,3,2000,2,75,25,1,1
"18",30,3000,5,3,3,2000,2,75,25,1,1
"19",30,3000,5,3,5,2000,2,75,25,2,0
"20",30,3000,5,3,4,2000,2,75,25,2,0
"21",30,3000,5,0,4,2000,2,75,25,0,0
"22",30,3000,5,0,3,2000,2,75,25,0,0
"23",30,3000,5,0,3,2000,2,75,25,0,0
"24",30,3000,5,0,2,2000,2,75,25,0,0
"25",30,3000,5,0,3,2000,2,75,25,0,0
"26",30,3000,5,1,5,2000,2,75,25,2,0
"27",30,3000,5,1,6,2000,2,75,25,2,0
"28",30,3000,5,1,3,2000,2,75,25,2,0
"29",30,3000,5,1,5,2000,2,75,25,2,0
"30",30,3000,5,1,5,2000,2,75,25,2,0
"31",30,3000,5,2,5,2000,2,75,25,2,0
"32",30,3000,5,2,4,2000,2,75,25,2,1
"33",30,3000,5,2,3,2000,2,75,25,2,0
"34",30,3000,5,2,5,2000,2,75,25,2,0
"35",30,3000,5,2,5,2000,2,75,25,2,0
"36",30,3000,5,3,5,2000,2,75,25,2,0
"37",30,3000,5,3,4,2000,2,75,25,2,1
"38",30,3000,5,3,5,2000,2,75,25,2,0
"39",30,3000,5,3,4,2000,2,75,25,2,0
"40",30,3000,5,3,4,2000,2,75,25,2,0
"41",30,3000,5,0,3,2000,2,75,25,0,0
"42",30,3000,5,0,3,2000,2,75,25,0,0
"43",30,3000,5,0,5,2000,2,75,25,0,0
"44",30,3000,5,0,2,2000,2,75,25,0,0
"45",30,3000,5,0,3,2000,2,75,25,0,0
"46",30,3000,5,1,2,2000,2,75,25,2,0
"47",30,3000,5,1,3,2000,2,75,25,0,0
"48",30,3000,5,1,4,2000,2,75,25,2,0
"49",30,3000,5,1,4,2000,2,75,25,2,0
"50",30,3000,5,1,5,2000,2,75,25,2,0
"51",30,3000,5,2,5,2000,2,75,25,2,0
"52",30,3000,5,2,5,2000,2,75,25,2,0
"53",30,3000,5,2,2,2000,2,75,25,1,1
"54",30,3000,5,2,4,2000,2,75,25,2,0
"55",30,3000,5,2,3,2000,2,75,25,2,0
"56",30,3000,5,3,4,2000,2,75,25,2,0
"57",30,3000,5,3,5,2000,2,75,25,2,0
"58",30,3000,5,3,6,2000,2,75,25,2,0
"59",30,3000,5,3,6,2000,2,75,25,2,0
"60",30,3000,5,3,5,2000,2,75,25,2,0
"61",30,3000,5,0,5,2000,2,75,25,0,0
"62",30,3000,5,0,3,2000,2,75,25,0,1
"63",30,3000,5,0,4,2000,2,75,25,0,0
"64",30,3000,5,0,4,2000,2,75,25,0,0
"65",30,3000,5,0,5,2000,2,75,25,0,0
"66",30,3000,5,1,5,2000,2,75,25,2,0
"67",30,3000,5,1,4,2000,2,75,25,2,0
"68",30,3000,5,1,4,2000,2,75,25,2,0
"69",30,3000,5,1,2,2000,2,75,25,2,0
"70",30,3000,5,1,4,2000,2,75,25,2,0
"71",30,3000,5,2,3,2000,2,75,25,2,1
"72",30,3000,5,2,2,2000,2,75,25,1,1
"73",30,3000,5,2,5,2000,2,75,25,2,0
"74",30,3000,5,2,3,2000,2,75,25,2,0
"75",30,3000,5,2,3,2000,2,75,25,2,0
"76",30,3000,5,3,3,2000,2,75,25,1,1
"77",30,3000,5,3,5,2000,2,75,25,2,0
"78",30,3000,5,3,5,2000,2,75,25,2,0
"79",30,3000,5,3,4,2000,2,75,25,2,0
"80",30,3000,5,3,6,2000,2,75,25,2,0
"81",30,3000,5,0,5,2000,2,75,25,0,0
"82",30,3000,5,0,5,2000,2,75,25,0,0
"83",30,3000,5,0,5,2000,2,75,25,0,0
"84",30,3000,5,0,5,2000,2,75,25,0,0
"85",30,3000,5,0,5,2000,2,75,25,0,0
"86",30,3000,5,1,4,2000,2,75,25,2,0
"87",30,3000,5,1,3,2000,2,75,25,2,0
"88",30,3000,5,1,4,2000,2,75,25,2,0
"89",30,3000,5,1,5,2000,2,75,25,2,0
"90",30,3000,5,1,5,2000,2,75,25,2,0
"91",30,3000,5,2,4,2000,2,75,25,2,0
"92",30,3000,5,2,5,2000,2,75,25,2,0
"93",30,3000,5,2,5,2000,2,75,25,2,0
"94",30,3000,5,2,3,2000,2,75,25,2,1
"95",30,3000,5,2,6,2000,2,75,25,2,0
"96",30,3000,5,3,4,2000,2,75,25,2,0
"97",30,3000,5,3,4,2000,2,75,25,2,0
"98",30,3000,5,3,5,2000,2,75,25,2,0
"99",30,3000,5,3,4,2000,2,75,25,2,0
"100",30,3000,5,3,5,2000,2,75,25,2,0
"101",30,3000,5,0,4,2000,2,75,25,0,0
"102",30,3000,5,0,4,2000,2,75,25,0,0
"103",30,3000,5,0,3,2000,2,75,25,0,0
"104",30,3000,5,0,5,2000,2,75,25,0,0
"105",30,3000,5,0,4,2000,2,75,25,0,0
"106",30,3000,5,1,5,2000,2,75,25,2,0
"107",30,3000,5,1,4,2000,2,75,25,2,0
"108",30,3000,5,1,4,2000,2,75,25,2,0
